squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,category,priceClass
97008,89,0,1,4,11466,9,5,2014,1,1,8321,5231,369,1,0,Basic,very_high
23541,83,1,0,3,49248,7,6,1991,1,0,2818,4241,970,1,4,Basic,low
30978,64,1,1,13,62590,1,7,2011,0,1,1042,4136,936,0,2,Basic,low
63822,79,0,1,30,97199,4,8,2011,0,0,1607,4082,679,1,10,Basic,high
83512,8,1,1,45,49353,10,6,2005,0,1,6862,414,225,0,8,Basic,very_high
30888,52,0,1,84,70385,2,2,1996,1,0,5823,2623,761,0,9,Basic,low
98025,98,1,0,90,26276,6,1,2005,0,1,4543,655,251,0,4,Basic,very_high
63631,84,1,0,12,31269,6,10,2000,0,0,239,1952,411,1,4,Basic,high
63792,73,0,0,39,55470,7,3,2000,1,0,4550,3561,738,1,4,Basic,high
11813,35,0,1,74,50703,7,5,2001,0,1,9983,6344,453,0,6,Basic,very_low
966,71,0,1,85,10121,9,8,1997,1,1,8735,9362,744,0,7,Basic,very_low
94570,90,0,1,99,54940,5,4,1997,0,1,2875,787,970,0,9,Basic,very_high
39610,92,0,0,60,22247,6,1,2017,1,1,370,9498,976,0,3,Basic,low
50306,47,1,1,95,84809,10,7,2012,0,0,6762,2641,388,1,4,Basic,medium
40141,6,0,0,25,45646,3,8,1992,0,1,5131,917,505,0,5,Basic,medium
71830,84,1,1,94,49715,10,5,2010,0,1,9393,5627,771,1,6,Basic,high
1720,73,1,1,83,70620,7,8,1991,1,1,70,4360,126,1,5,Luxury,very_low
87718,94,1,1,2,3448,2,10,1992,0,0,8970,2755,911,0,2,Basic,very_high
21293,4,0,1,40,57682,2,5,2020,1,1,6717,6388,883,1,9,Basic,low
73950,85,0,0,70,2197,6,6,2013,0,1,5282,7462,518,0,5,Basic,high
69290,23,0,0,38,28205,4,3,2009,0,1,8296,7133,225,0,8,Basic,high
28303,23,0,0,29,1348,8,9,1996,0,1,4559,8414,377,1,10,Basic,low
47264,21,1,1,50,78063,1,3,1993,0,1,9201,7319,707,0,7,Basic,medium
29810,60,0,1,61,42527,8,8,2008,0,0,3429,2817,837,0,10,Basic,low
76690,21,1,1,99,91395,1,1,1990,1,1,611,2112,181,1,8,Luxury,high
8910,20,1,0,93,17564,3,5,2012,1,0,3097,641,223,0,7,Basic,very_low
30397,44,1,1,99,84776,8,5,2012,0,0,9688,8798,565,1,10,Basic,low
48452,5,1,0,53,71646,7,1,1997,1,1,8321,1905,482,0,10,Basic,medium
27492,38,0,0,1,99351,2,10,2002,0,0,5607,9065,951,0,3,Basic,low
40057,56,0,0,32,74405,10,9,2020,0,1,2609,9544,877,0,2,Basic,low
33327,38,0,0,55,74600,10,9,2010,0,1,6202,4233,198,0,2,Basic,low
82176,61,1,1,62,83869,10,2,2019,1,0,4954,1050,308,1,8,Luxury,very_high
54484,26,1,0,21,36507,1,8,1996,1,1,8337,7129,237,1,8,Basic,medium
23198,89,1,0,73,15172,3,3,1999,0,0,871,5088,473,1,8,Basic,low
90488,36,1,0,93,50770,8,2,1992,0,1,5550,8591,329,0,0,Basic,very_high
88671,68,1,0,44,38715,4,5,1997,0,1,4769,7776,527,1,10,Basic,very_high
97472,83,1,1,54,29789,7,3,2014,0,1,8163,4437,939,1,9,Basic,very_high
85405,63,1,1,94,84620,9,5,2005,1,1,5073,2349,443,1,8,Luxury,very_high
17779,66,0,1,24,39706,8,10,2007,1,1,5716,5386,360,0,3,Basic,very_low
89470,47,0,0,4,3654,5,8,2005,0,1,6633,4782,321,1,8,Basic,very_high
59749,57,1,1,24,45924,10,6,1998,0,0,1405,2702,938,0,3,Basic,medium
4442,11,1,0,46,10345,3,8,2016,1,1,9845,3640,851,1,1,Basic,very_low
99217,26,0,0,34,65232,9,2,2008,0,1,1642,9699,576,0,3,Basic,very_high
76357,72,1,0,97,7369,6,7,2002,0,0,5899,7571,235,0,5,Basic,high
153,71,0,1,88,99905,3,1,2002,0,1,7704,7896,468,1,8,Basic,very_low
48104,51,0,1,58,54800,7,9,1998,0,1,5228,5175,343,1,1,Basic,medium
85022,55,1,0,99,24645,5,10,2012,1,0,2977,602,734,0,0,Basic,very_high
84288,81,0,1,6,14770,7,5,1994,1,0,7310,717,489,1,5,Basic,very_high
40846,23,1,1,3,65290,8,8,2014,1,1,8833,4877,711,0,0,Luxury,medium
53326,11,0,1,87,62634,9,2,2010,1,1,7620,2654,307,0,3,Basic,medium
33747,44,0,0,65,87274,3,4,2011,0,1,5425,3180,280,1,9,Basic,low
33747,44,0,0,65,87274,3,4,2011,0,1,5425,3180,280,1,9,Basic,low
74310,4,1,0,30,73922,4,4,2004,0,0,8773,7979,200,1,7,Basic,high
41570,76,0,1,98,21758,10,4,2014,1,1,3573,3494,486,1,10,Basic,medium
86850,86,0,0,11,13332,4,3,2013,0,0,3299,4384,163,0,6,Basic,very_high
57886,54,1,1,47,74221,5,5,2020,0,1,7208,4029,289,1,2,Basic,medium
12716,25,1,0,78,77197,6,4,2002,1,0,1945,583,350,1,8,Basic,very_low
72563,81,0,0,39,99087,7,2,2018,0,1,421,8163,141,0,6,Basic,high
33135,29,0,0,77,6740,9,3,2014,1,1,5397,1850,745,1,6,Basic,low
94186,56,0,0,61,66948,2,5,2012,0,1,1610,7498,707,0,0,Basic,very_high
33018,53,0,0,60,21706,7,1,1995,0,0,6754,7403,536,1,4,Basic,low
87590,42,1,0,29,3841,7,2,2021,0,1,5863,4058,635,0,1,Basic,very_high
1906,16,0,0,30,9172,1,10,2006,0,1,1576,3923,883,0,7,Basic,very_low
58516,5,1,1,45,14407,7,4,2012,0,1,9795,6156,333,1,5,Basic,medium
50223,34,0,0,80,98357,8,9,2016,1,0,5747,5952,839,0,3,Basic,medium
57160,15,1,1,43,40786,8,8,2002,0,0,4018,4871,836,1,2,Basic,medium
7789,28,1,0,92,35371,6,7,1998,0,0,8583,1004,147,0,7,Basic,very_low
87788,65,1,0,58,17757,9,3,2009,0,1,8015,4231,635,0,6,Basic,very_high
28446,94,1,1,61,97470,7,4,2010,1,0,2439,8820,640,1,6,Luxury,low
68667,86,0,0,24,18037,3,8,2015,1,0,7536,215,357,0,4,Basic,high
81582,63,1,0,58,4463,7,2,2009,0,1,7337,9237,942,1,0,Basic,very_high
52649,43,0,1,54,1438,8,7,2004,1,0,908,3248,503,1,7,Basic,medium
30217,36,1,1,73,1618,6,5,2014,1,0,5031,1199,498,1,1,Luxury,low
26659,49,0,0,15,73961,9,9,2021,0,1,2049,6036,155,1,6,Basic,low
31539,62,0,1,11,63631,5,6,2010,1,1,8253,9833,749,0,7,Basic,low
89991,84,0,0,36,91327,3,4,2015,0,1,7757,804,603,0,7,Basic,very_high
44509,50,1,0,26,15041,3,3,2005,0,0,7221,7761,267,0,6,Basic,medium
4840,29,0,1,32,53090,9,3,1993,1,1,5351,1350,650,1,6,Basic,very_low
80067,23,0,0,73,58542,1,7,2021,1,0,5432,4385,260,0,9,Basic,very_high
83245,91,1,0,2,37822,6,6,2002,0,1,1113,9266,921,0,6,Basic,very_high
24097,42,0,1,31,57837,8,1,1991,1,1,1222,7433,218,0,1,Basic,low
66727,25,0,1,24,50462,8,3,2017,0,0,8190,569,239,1,4,Basic,high
30138,93,0,1,44,17598,5,3,2015,1,0,7658,271,149,0,2,Basic,low
11182,56,1,0,77,43328,6,7,2013,0,1,6799,2820,179,0,5,Basic,very_low
34673,52,0,1,30,35006,10,4,2001,1,0,9532,1917,822,1,0,Basic,low
73642,25,1,0,24,39633,2,2,2002,0,0,5096,3552,294,1,5,Basic,high
29619,41,0,0,53,78774,8,10,1993,0,1,2987,4641,491,0,8,Basic,low
92811,3,0,1,91,55214,5,5,2014,0,1,6492,3673,396,1,0,Basic,very_high
34487,36,1,0,21,59782,6,5,1998,0,0,2278,786,860,1,5,Basic,low
54774,15,0,1,21,87221,10,10,2008,1,1,3092,8069,123,0,2,Basic,medium
80212,49,0,0,92,58290,2,10,2011,1,1,6821,30,115,1,7,Basic,very_high
69242,90,1,0,23,7903,8,4,2010,0,0,3734,4333,110,0,1,Basic,high
95620,43,1,0,6,42227,8,2,2011,1,0,8365,6653,179,1,4,Basic,very_high
76045,48,0,0,4,35808,10,7,2000,0,0,134,5662,925,0,7,Basic,high
70279,14,0,1,31,68228,7,7,2005,0,0,9453,9378,402,1,3,Basic,high
97355,2,1,1,24,76516,6,1,2019,1,0,5554,9627,646,0,3,Luxury,very_high
45690,93,1,0,69,59240,9,6,1992,0,0,1332,3533,108,0,8,Basic,medium
91443,65,0,0,61,62487,7,7,2002,1,0,9240,6787,549,1,5,Basic,very_high
65136,28,0,0,86,17385,3,3,2016,1,0,9465,3198,188,1,8,Basic,high
82395,4,1,1,22,9393,4,5,2017,1,1,561,1725,474,0,3,Luxury,very_high
53359,28,0,0,47,74164,9,6,2018,0,1,2648,3286,652,1,5,Basic,medium
62686,39,0,1,71,16804,1,2,1994,1,1,4240,1161,759,1,8,Basic,high
93244,20,0,0,63,58065,9,5,2001,1,1,2101,8122,253,0,3,Basic,very_high
90859,22,1,0,65,63118,7,1,2018,0,1,365,9149,104,0,1,Basic,very_high
23841,87,0,0,55,77484,9,5,1994,1,0,1416,9638,620,0,4,Basic,low
20978,10,0,0,86,90537,2,5,1996,0,0,3089,4185,698,1,1,Basic,low
78851,24,0,1,53,6869,9,9,1998,0,0,5929,1703,331,0,4,Basic,high
2850,42,1,0,37,7039,2,3,2012,1,0,3800,4235,984,0,0,Basic,very_low
86836,59,1,0,26,2461,3,2,1992,1,0,872,6950,396,1,6,Basic,very_high
46945,58,0,0,69,99400,8,4,2005,1,1,2297,3852,708,1,8,Basic,medium
8894,77,1,1,53,89584,9,8,2005,0,1,7434,6089,854,0,10,Basic,very_low
77247,13,1,0,44,28388,2,2,2011,0,0,5712,453,383,1,8,Basic,high
80277,78,1,1,27,18203,10,9,2019,0,1,5542,1722,523,1,7,Basic,very_high
90164,28,1,1,13,50419,9,2,2016,1,1,8609,3586,697,0,0,Luxury,very_high
78010,16,1,1,100,23653,8,8,1994,1,1,9159,3752,286,0,6,Luxury,high
18183,42,0,1,24,30384,3,4,2000,1,0,8089,3747,347,0,8,Basic,very_low
90338,17,1,0,52,68673,8,8,2005,1,0,4831,5985,641,1,5,Basic,very_high
80678,15,1,1,34,1942,10,7,1992,0,0,6074,291,697,1,7,Basic,very_high
4261,94,0,0,74,35364,2,9,2016,1,0,2648,2283,667,0,10,Basic,very_low
44859,95,1,0,91,88314,5,1,2017,1,1,2158,2699,659,0,7,Basic,medium
47715,16,0,0,93,96495,4,6,1992,0,0,3291,8856,698,1,9,Basic,medium
39910,75,1,0,87,92391,3,5,2017,0,1,5458,4199,241,1,1,Basic,low
38190,99,1,1,13,92961,8,10,2003,1,1,8081,7497,462,0,8,Luxury,low
46709,69,0,0,86,8410,6,9,1996,0,1,3928,7379,925,1,3,Basic,medium
23554,69,1,1,31,18992,3,3,1990,1,0,1667,5086,354,1,10,Luxury,low
95771,44,1,1,92,24498,7,10,1993,0,0,1091,5672,382,0,4,Basic,very_high
71151,17,0,0,36,15518,4,10,1994,0,0,3970,7894,452,1,1,Basic,high
93224,34,0,1,85,44052,7,1,2019,1,0,1871,7425,765,0,1,Basic,very_high
87795,88,0,1,55,36581,6,3,2001,1,0,1819,798,620,0,3,Basic,very_high
16631,68,0,0,95,69479,1,9,2003,1,1,1180,3762,681,0,10,Basic,very_low
525,39,0,0,62,88189,7,1,1994,1,0,7377,8868,113,1,10,Basic,very_low
7472,14,0,1,16,79447,10,3,1991,1,0,1922,9826,208,0,10,Basic,very_low
11877,86,0,1,9,43105,1,3,2019,1,0,14,1852,499,0,1,Basic,very_low
36858,26,0,1,54,16740,9,3,1991,0,0,902,9025,350,1,8,Basic,low
2442,93,0,1,13,56873,2,9,2000,1,0,7635,681,376,0,6,Basic,very_low
9167,32,1,0,69,85421,4,3,1994,1,1,6444,8319,219,1,7,Basic,very_low
92617,79,1,1,71,69446,8,7,2011,0,0,7412,1684,711,0,10,Basic,very_high
91095,2,1,0,33,22508,1,10,2018,0,0,7840,2329,880,1,5,Basic,very_high
30176,36,0,1,84,40392,9,8,2011,1,0,8940,5983,754,1,8,Basic,low
85134,29,0,0,1,48709,5,8,2001,1,0,7739,8601,117,1,3,Basic,very_high
42264,55,0,1,66,75039,5,8,2017,0,0,7961,3897,238,0,2,Basic,medium
47647,47,1,0,66,20509,8,5,2014,0,0,7836,1498,883,0,8,Basic,medium
54907,91,0,0,64,83482,10,8,2002,1,1,5840,5680,863,0,8,Basic,medium
62977,47,1,1,15,97092,10,10,2009,0,0,8787,5248,894,1,3,Basic,high
35568,6,0,0,26,81080,10,9,1998,0,1,951,5246,724,0,8,Basic,low
75671,63,1,1,65,8142,7,2,2003,1,0,44,4840,271,1,4,Luxury,high
48271,40,0,1,47,51930,8,4,2008,0,0,1924,8367,883,0,4,Basic,medium
50663,77,0,1,42,52773,8,7,2011,0,1,9348,7849,850,1,3,Basic,medium
22212,87,1,1,74,94427,3,6,2002,0,0,9076,8573,860,0,1,Basic,low
7239,61,1,0,83,26435,4,7,1994,1,0,7782,2518,986,0,4,Basic,very_low
29613,52,1,0,26,90964,2,10,2002,0,0,2501,498,123,1,3,Basic,low
61529,28,0,0,8,54022,1,1,2010,1,1,815,5835,253,0,7,Basic,high
78741,54,0,1,60,54734,10,2,2005,0,0,9057,5024,402,0,2,Basic,high
57886,54,1,1,47,74221,5,5,2020,0,1,7208,4029,289,1,2,Basic,medium
24578,60,0,1,4,8957,5,3,2000,0,0,3695,110,662,1,4,Basic,low
62302,41,0,1,91,47651,8,2,2010,1,0,2825,9157,198,0,4,Basic,high
59050,28,1,1,74,27737,3,5,2001,0,1,6208,1658,965,1,0,Basic,medium
79957,45,1,1,42,41031,9,1,2010,0,1,7192,9128,599,1,6,Basic,high
20365,93,0,0,62,28170,5,1,2011,1,0,8154,7439,534,0,0,Basic,low
22323,33,0,1,67,74635,8,3,1996,0,0,126,3171,449,0,5,Basic,low
13176,82,1,1,54,71238,2,4,2016,1,0,5874,1827,725,1,3,Luxury,very_low
40639,27,1,1,42,90011,1,10,2013,0,1,6672,8636,546,1,2,Basic,medium
90179,16,0,1,24,46384,5,4,2021,1,1,7306,3548,228,1,6,Basic,very_high
45324,46,0,0,84,32536,8,1,2014,0,1,1256,1266,746,0,0,Basic,medium
12922,83,1,0,34,17345,6,10,2017,0,1,6376,4241,757,1,9,Basic,very_low
38171,51,1,1,83,55523,3,1,1992,0,1,7410,4011,352,1,4,Basic,low
46976,97,1,0,91,78116,3,1,2006,1,0,6827,9127,844,1,3,Basic,medium
91207,63,1,0,26,32233,8,7,2004,0,1,8088,467,976,0,10,Basic,very_high
1933,57,0,0,18,37338,2,8,2011,1,1,9381,2689,382,1,9,Basic,very_low
98258,16,1,0,80,99094,3,4,2014,0,0,1528,9438,796,0,2,Basic,very_high
42810,3,1,1,14,98063,4,4,1996,1,0,5683,8432,674,1,8,Luxury,medium
12066,49,0,0,41,76434,6,7,2012,0,1,3581,4275,730,1,8,Basic,very_low
4299,28,1,1,61,9661,1,7,2018,0,0,5226,2885,225,0,4,Basic,very_low
15561,18,0,1,68,1594,5,8,2008,1,1,190,7459,423,1,10,Basic,very_low
18209,51,1,0,60,55396,2,1,2017,1,1,6216,6588,315,1,10,Basic,very_low
66940,95,0,1,16,77329,7,7,2016,1,0,691,803,118,1,7,Basic,high
87111,33,1,0,79,42728,5,5,2004,1,0,9576,7697,368,0,9,Basic,very_high
21174,61,0,0,70,43586,6,8,2017,0,0,5542,8315,571,1,9,Basic,low
95464,28,1,0,88,91646,3,7,2010,1,1,5369,3335,293,1,8,Basic,very_high
86836,59,1,0,26,2461,3,2,1992,1,0,872,6950,396,1,6,Basic,very_high
91361,89,0,0,90,66087,10,6,1994,0,1,8906,945,548,1,8,Basic,very_high
24045,31,0,0,56,28613,6,2,1991,1,0,9640,1938,851,1,5,Basic,low
54183,33,0,1,7,33883,5,3,2000,0,1,6615,6653,209,1,7,Basic,medium
91204,91,1,1,10,59198,7,2,1990,0,1,1974,1536,994,1,2,Basic,very_high
83606,57,0,0,81,23295,2,2,1992,0,0,3933,4753,461,1,3,Basic,very_high
25972,7,1,0,11,4269,8,2,2021,1,0,641,8918,838,0,7,Basic,low
78114,81,0,1,73,23272,7,4,1999,1,0,31,7038,861,0,0,Basic,high
10604,55,0,1,52,69055,3,5,2002,0,0,7594,2726,560,1,0,Basic,very_low
17015,82,0,0,45,69264,5,6,2016,0,1,9009,4010,801,0,4,Basic,very_low
77698,74,0,0,59,8996,7,9,2015,1,0,7418,4225,226,0,2,Basic,high
32510,63,0,0,54,67856,1,8,2001,0,1,5674,9928,216,1,1,Basic,low
137,32,0,1,47,40384,5,1,2021,0,1,6831,1323,242,0,9,Basic,very_low
47691,77,1,0,48,94990,6,8,2015,1,0,8618,6137,581,1,9,Basic,medium
48919,26,0,0,48,22072,6,7,2006,1,0,6295,5247,502,1,1,Basic,medium
96930,14,0,0,80,1941,9,3,1994,0,0,3924,6206,256,0,4,Basic,very_high
13583,42,1,0,32,42009,7,2,2015,1,1,4519,3442,911,0,10,Basic,very_low
22034,71,0,0,76,68451,10,3,2004,1,0,5160,2049,739,0,1,Basic,low
27233,34,0,1,41,4632,1,8,2021,0,1,8478,9374,131,1,4,Basic,low
66959,87,1,0,36,6018,4,8,2010,1,0,2741,1460,294,0,9,Basic,high
69173,49,1,1,36,5724,5,5,2007,1,0,2803,7193,968,1,3,Luxury,high
93375,27,0,1,67,98496,6,8,1990,0,0,4304,1956,784,1,6,Basic,very_high
54753,100,1,0,84,92097,8,1,2000,0,1,8285,9972,281,0,9,Basic,medium
15162,41,1,0,91,27553,2,4,2012,1,1,8215,1305,806,1,6,Basic,very_low
41110,25,0,0,97,32332,5,7,2005,0,1,3861,6949,599,0,7,Basic,medium
80309,44,0,1,50,40668,2,9,2011,0,0,6134,7254,847,1,8,Basic,very_high
98157,91,0,1,75,22411,7,1,2021,1,1,5340,7157,465,0,0,Basic,very_high
40647,84,1,1,96,86548,3,3,2007,0,1,8371,4417,372,1,0,Basic,medium
49300,64,0,1,46,43266,7,9,2019,1,0,2512,5810,708,0,7,Basic,medium
16205,88,0,0,11,98132,8,2,2013,1,1,9455,8208,986,1,8,Basic,very_low
66371,49,0,1,75,3948,6,5,2012,0,1,5198,3616,367,0,9,Basic,high
57915,25,0,1,84,87517,10,4,2007,1,1,3394,4287,640,0,5,Basic,medium
69957,64,1,1,45,21174,4,9,2000,1,1,6641,8594,557,1,8,Luxury,high
68999,56,1,1,38,4761,1,8,2020,1,1,7260,7608,437,1,3,Luxury,high
28373,73,0,0,83,4970,5,2,1993,0,0,9556,8121,121,0,6,Basic,low
83054,37,1,0,2,84475,5,5,1991,0,0,6292,5495,265,0,1,Basic,very_high
176,30,0,0,15,62932,6,3,2000,0,0,2325,6230,536,0,9,Basic,very_low
73117,64,1,0,58,72914,10,10,2004,1,0,8695,3966,683,1,0,Basic,high
81472,22,1,1,16,16662,8,7,2013,0,0,2042,3158,526,0,4,Basic,very_high
5758,88,1,0,31,79432,3,2,2018,1,0,2936,4869,203,0,2,Basic,very_low
61615,54,0,0,27,11018,6,8,2004,1,0,2206,1937,140,1,2,Basic,high
85926,3,1,1,35,22374,4,4,2012,0,0,6592,8541,543,0,1,Basic,very_high
40266,100,0,1,14,96142,6,4,2009,0,0,3106,8224,851,1,8,Basic,medium
92539,55,1,0,74,64623,5,10,2001,1,0,5478,3556,427,1,9,Basic,very_high
73776,92,1,0,43,15721,8,7,2002,1,1,1789,9854,805,0,7,Basic,high
52843,75,1,1,50,53689,6,7,2004,0,1,5877,1381,358,1,3,Basic,medium
39595,81,1,1,96,19398,5,6,1993,0,0,9804,2336,762,1,8,Basic,low
56613,58,1,0,92,34118,2,10,1990,1,0,5219,1230,444,1,9,Basic,medium
74265,33,1,0,87,79197,5,10,2014,1,1,2985,4358,777,1,6,Basic,high
92759,90,1,0,21,76870,8,8,1992,1,1,3299,4523,760,0,9,Basic,very_high
79814,41,0,0,98,51712,4,1,2004,1,1,6907,6416,871,1,0,Basic,high
35122,73,0,0,43,20282,4,4,2001,1,0,2087,2590,112,0,2,Basic,low
33624,60,1,1,29,42756,8,1,2016,1,0,256,8882,723,0,1,Luxury,low
62105,20,0,1,33,22724,1,8,1994,1,0,934,6409,724,0,0,Basic,high
49942,64,1,0,57,80720,10,3,1990,1,1,4558,9768,585,0,6,Basic,medium
38513,7,1,0,8,96891,6,3,2013,0,0,4811,3568,399,0,2,Basic,low
95568,83,1,0,73,11191,5,10,2013,1,1,5347,3481,819,1,0,Basic,very_high
14224,26,1,1,45,22460,7,3,2003,1,0,5175,5221,801,0,6,Luxury,very_low
82006,16,1,0,61,34993,5,6,2015,0,0,732,2136,143,1,4,Basic,very_high
68660,9,1,1,50,62454,6,9,2018,1,0,8539,226,764,0,10,Luxury,high
35948,75,0,0,53,44374,3,10,2008,1,0,8724,8356,357,0,6,Basic,low
78806,85,1,0,38,57449,7,6,2001,0,1,1527,2131,902,0,0,Basic,high
40315,78,1,1,41,3822,6,5,2004,1,0,7239,4090,684,0,0,Luxury,medium
3990,44,1,1,33,74622,5,4,1996,1,0,1288,6111,805,1,1,Luxury,very_low
40006,89,1,1,29,19864,4,2,2006,0,0,7358,4689,813,1,4,Basic,low
52079,71,0,0,97,77966,10,10,1995,0,1,6737,2303,196,1,10,Basic,medium
86732,35,0,0,99,78316,2,1,1996,1,1,2333,262,726,0,10,Basic,very_high
54774,15,0,1,21,87221,10,10,2008,1,1,3092,8069,123,0,2,Basic,medium
13405,13,1,1,68,14820,1,4,2017,1,0,8113,1641,921,0,0,Luxury,very_low
21015,37,1,0,97,43938,5,6,1993,0,0,2865,4679,527,0,9,Basic,low
21833,26,0,0,80,53366,2,4,2001,1,1,8801,3190,953,0,2,Basic,low
58394,19,1,0,56,19251,6,3,2001,0,0,3215,9841,239,0,8,Basic,medium
58332,57,1,1,74,41297,3,9,2006,0,0,102,5217,668,1,5,Basic,medium
21293,4,0,1,40,57682,2,5,2020,1,1,6717,6388,883,1,9,Basic,low
27093,14,1,1,34,45911,1,6,1996,1,0,640,8108,515,1,2,Luxury,low
9632,83,1,1,14,7737,8,4,2015,1,0,8873,973,812,1,3,Luxury,very_low
33971,30,1,1,60,29088,5,4,2005,0,1,5221,2937,429,0,1,Basic,low
42360,13,0,0,59,5879,6,6,1992,1,1,4091,7646,555,0,6,Basic,medium
52194,8,0,1,97,41561,3,5,2017,0,0,2232,1254,970,1,5,Basic,medium
32191,41,1,0,18,89568,1,5,2009,1,1,3288,7908,707,1,3,Basic,low
42708,68,1,0,66,61879,10,8,1992,0,0,7822,9456,214,1,9,Basic,medium
65611,61,0,1,23,88748,9,9,1999,1,0,5046,6181,963,0,7,Basic,high
69205,33,1,1,18,82451,8,2,1991,0,1,410,6080,789,1,0,Basic,high
72926,35,0,0,28,52085,6,10,2011,1,1,5630,4407,448,0,7,Basic,high
52866,23,0,1,40,10132,8,8,2004,0,1,933,8316,384,0,4,Basic,medium
82927,71,0,1,54,14219,4,1,1994,0,1,2275,4216,784,1,3,Basic,very_high
94744,36,0,1,12,32003,5,6,2010,1,1,252,2959,212,1,10,Basic,very_high
53104,91,1,0,4,42256,9,2,2016,1,1,4450,7198,664,0,9,Basic,medium
90824,80,1,1,37,40666,9,5,1992,0,1,8407,3836,537,0,1,Basic,very_high
49531,5,0,0,32,72684,1,3,1995,0,0,8062,1554,161,1,6,Basic,medium
24511,39,0,0,42,59602,8,5,2015,1,1,4237,7894,185,0,4,Basic,low
29578,2,0,0,5,71220,4,4,2003,1,1,9253,949,489,0,9,Basic,low
16956,25,0,1,69,20483,10,6,2018,0,0,956,3480,715,1,7,Basic,very_low
9145,20,1,0,59,73838,2,5,2009,1,0,8147,3620,841,0,4,Basic,very_low
92885,73,0,1,79,38639,1,10,2013,1,1,1880,1753,580,1,1,Basic,very_high
37531,25,1,0,10,72517,10,3,2016,0,1,5552,6261,568,1,8,Basic,low
32413,16,1,0,97,15524,3,6,2014,1,1,9140,7160,494,1,2,Basic,low
48352,23,0,0,11,29157,8,9,1990,0,0,3916,9015,562,1,2,Basic,medium
55707,7,0,0,33,55496,5,7,2014,0,1,9279,1236,417,1,3,Basic,medium
38812,19,0,0,6,4270,2,8,2009,1,1,302,6595,635,1,4,Basic,low
79401,99,0,0,73,97865,8,5,1996,1,0,6739,2262,681,0,7,Basic,high
49856,95,1,1,25,77135,9,7,1997,1,1,7182,8670,125,0,6,Luxury,medium
65151,81,1,1,3,66191,7,9,1991,0,0,3218,9119,849,0,4,Basic,high
66784,34,0,0,3,96197,7,10,1992,0,1,238,15,853,1,9,Basic,high
24484,22,1,0,21,88155,5,9,2000,0,1,6601,9844,236,0,8,Basic,low
65822,14,0,0,59,2582,5,7,2006,1,0,6182,6662,946,0,5,Basic,high
95747,30,0,1,61,4426,1,4,2019,0,1,27,3430,293,1,3,Basic,very_high
50788,64,0,1,68,30437,5,1,2018,1,1,2063,9455,705,0,10,Basic,medium
60454,96,1,0,50,16207,3,5,2003,1,0,2112,1163,869,0,9,Basic,high
4750,51,0,1,3,87772,7,6,2002,1,1,2669,7729,552,1,3,Basic,very_low
76238,6,0,1,3,72627,2,4,2021,1,0,3021,1896,497,1,2,Basic,high
87045,61,1,0,19,72983,10,10,1992,0,0,7325,4603,237,0,4,Basic,very_high
2609,84,0,1,88,33910,4,10,2012,0,0,7248,6156,545,0,1,Basic,very_low
69893,70,0,0,65,20478,10,3,2017,1,1,4797,1882,281,1,9,Basic,high
41225,22,0,1,84,6420,7,1,2019,0,1,7546,3371,395,0,9,Basic,medium
43001,6,1,0,85,91430,3,3,1997,1,1,3147,7899,723,1,1,Basic,medium
14984,61,1,1,71,67067,9,7,2007,0,1,5275,1128,222,0,2,Basic,very_low
35226,80,1,0,94,98380,4,2,2012,1,0,5959,7781,222,0,8,Basic,low
40364,3,0,1,63,2420,5,4,2011,0,0,8580,8428,264,0,6,Basic,medium
72093,48,0,1,92,83520,8,1,2005,1,0,4805,7,148,0,9,Basic,high
67229,17,0,0,18,89933,2,10,2016,1,0,7856,4026,754,0,6,Basic,high
37754,65,1,0,66,83911,6,7,2016,1,0,5934,286,942,0,9,Basic,low
30830,70,1,1,49,36132,8,1,2000,1,0,6207,8573,745,0,5,Luxury,low
80617,41,0,0,53,15835,5,8,2000,0,0,4837,9810,699,0,4,Basic,very_high
4069,39,0,1,3,45738,5,5,2003,0,0,6946,2891,630,0,2,Basic,very_low
77703,22,0,1,18,64051,4,4,2021,1,1,4762,8678,172,1,8,Basic,high
52123,32,1,0,52,38055,5,4,2007,1,1,7905,401,889,0,6,Basic,medium
98032,81,1,1,41,82943,9,5,1999,0,0,2870,4546,424,0,10,Basic,very_high
43920,77,0,1,93,48540,8,6,2003,1,1,7470,7023,451,1,7,Basic,medium
38273,17,0,1,26,62953,3,3,2012,0,0,1451,323,618,0,10,Basic,low
92738,64,1,0,32,45241,4,4,2013,0,1,906,8430,350,0,5,Basic,very_high
51780,83,0,0,88,3391,3,8,2021,0,0,540,4699,879,0,4,Basic,medium
90078,66,1,1,36,22936,2,7,2004,0,1,6583,6632,310,0,1,Basic,very_high
22348,52,1,0,46,51677,5,1,2012,0,0,8192,8041,358,1,1,Basic,low
23106,92,0,0,4,95329,1,9,1999,1,1,6320,3606,742,0,3,Basic,low
16046,11,0,0,41,13530,1,5,2017,0,0,4718,3375,139,0,7,Basic,very_low
79441,54,1,0,84,84220,10,4,2011,0,1,1381,5879,405,0,3,Basic,high
52649,88,0,1,85,89698,2,7,1996,0,1,4763,2082,833,0,6,Basic,medium
